county,pop,whitepct,blackpct,pubtransit,livealone,collegepct,medinc,hu,medhomevalue,tourismemp,vacant,rental,pubother,subway,over70pct,over18,army,male,commute30,commute60,healthworker,fbornpct,povpct,gini,govpct,noinsurance,outsidecounty,nonprofitpct,STATE,LandSQMI,popdens,hudens,county2
20127,5566,0.960294646,0.001077973,0,0.037828215,0.201438849,50352,3201,101200,0.051498847,0.298031865,0.215843347,0,0,0.164929932,4354,0.001339286,0.494610133,0.373816385,0.081926719,0.079169869,0.01365433,0.093898429,0.4229,0.03074558,0.086845466,0.631464581,0.084550346,Kansas,695.279,8.005419407,4.603907208,20127
20129,2838,0.916490486,0.009161381,0,0.032229185,0.17109458,43925,1460,94700,0.094827586,0.234931507,0.30080573,0,0,0.143763214,2100,0,0.510570825,0.130973451,0.061061947,0.061912226,0.083157153,0.074074074,0.4175,0.069749216,0.134664247,0.393193717,0.028996865,Kansas,729.731,3.889104341,2.000737258,20129
2013,3425,0.176642336,0.042043796,0.000845666,0.105813953,0.12741752,69706,1106,123000,0.041753653,0.222423146,0.381395349,0.000845666,0,0.045547445,2937,0.001332001,0.580729927,0.000930233,0,0.016701461,0.237956204,0.153733529,0.3987,0.037160752,0.452923977,NA,0.025052192,Alaska,6981.943,0.490551126,0.158408626,2013
20131,10104,0.969418052,0.005542359,0.007870917,0.034577114,0.244836424,58644,4606,123500,0.053585347,0.127225358,0.259950249,0.007870917,0,0.144893112,7442,0,0.506631037,0.157045313,0.04034761,0.123928293,0.005740301,0.099897855,0.4369,0.022213562,0.05076297,0.48133403,0.11106781,Kansas,717.426,14.0836825,6.420174346,20131
20133,16125,0.946976744,0.01227907,0.001790387,0.031282742,0.206366937,44294,7746,81200,0.037369208,0.137490318,0.295464751,0.001790387,0,0.133085271,12118,0,0.491348837,0.174802483,0.033154628,0.09851882,0.015627907,0.174574639,0.4513,0.031661911,0.108250659,0.40525831,0.086017122,Kansas,571.472,28.21660554,13.55446986,20133
20135,2955,0.957698816,0.007106599,0.001468429,0.025133283,0.188653137,51033,1732,73400,0.031723143,0.241916859,0.145468393,0.001468429,0,0.186463621,2299,0,0.505245347,0.159872102,0.030375699,0.096611391,0.053807107,0.074611399,0.471,0.036770007,0.068502582,NA,0.054794521,Kansas,1074.751,2.749474064,1.611536067,20135
20137,5486,0.92362377,0.026977762,0,0.056994819,0.158761857,49891,2540,75100,0.028688525,0.24015748,0.259067358,0,0,0.149835946,4434,0,0.553408677,0.110627178,0.042247387,0.067213115,0.018592782,0.126506024,0.4647,0.055737705,0.082743837,NA,0.112704918,Kansas,878.134,6.247338106,2.892497045,20137
20139,15882,0.959639844,0.005981614,0,0.036161123,0.185887501,55036,7581,110700,0.060789864,0.135470255,0.255721697,0,0,0.126180582,12148,0.00198334,0.501700038,0.516091281,0.103569339,0.110122658,0.001385216,0.127475485,0.412,0.025070764,0.09391138,0.824701098,0.081816956,Kansas,705.519,22.51108758,10.74528113,20139
20141,3603,0.961698585,0.003885651,0.002274019,0.065050266,0.230088496,48355,2190,68500,0.052512705,0.227853881,0.247191011,0.002274019,0,0.174854288,2841,0,0.501526506,0.160714286,0.024404762,0.107848673,0.003053011,0.134135856,0.4543,0.037267081,0.091973722,0.567341825,0.073969509,Kansas,892.505,4.036952174,2.453767766,20141
20143,5902,0.9627245,0.008980007,0.003478261,0.048347107,0.234591961,51971,2782,98800,0.034927094,0.130122214,0.188429752,0.003130435,0.000347826,0.131480854,4514,0,0.515587936,0.337053571,0.03608631,0.099694812,0.005421891,0.104317789,0.4134,0.035266192,0.073430782,0.760390196,0.091895558,Kansas,720.734,8.18887412,3.85995388,20143
20145,6709,0.892681473,0.052168729,0,0.036370903,0.188405797,42853,3168,75300,0.085549133,0.210227273,0.319344524,0,0,0.136831122,5517,0,0.56178268,0.101096224,0.029638652,0.162235067,0.008346997,0.087003031,0.3939,0.06743738,0.108194395,NA,0.046628131,Kansas,754.263,8.89477543,4.200126481,20145
20147,5408,0.966346154,0.00739645,0,0.063055438,0.222755129,48272,3086,80000,0.052788104,0.234283863,0.227676682,0,0,0.148483728,4171,0,0.48964497,0.147000397,0.043702821,0.135315985,0.011649408,0.096957097,0.402,0.034200743,0.054257724,0.346944644,0.089591078,Kansas,885.877,6.104684962,3.483553586,20147
20149,23545,0.944234445,0.006965385,0.000181209,0.026566993,0.344714467,64657,9488,181200,0.067721752,0.083579258,0.231627372,0.000181209,0,0.092631132,16705,0.019588806,0.498874496,0.260681348,0.051477508,0.11354435,0.015459758,0.096583811,0.3944,0.028064041,0.050426755,0.678569883,0.067997792,Kansas,841.023,27.99566718,11.28149884,20149
20151,9582,0.936652056,0.023481528,0.001317523,0.067046688,0.281481481,54029,4493,93200,0.101218162,0.180057868,0.315418024,0.001317523,0,0.12857441,7192,0.014455553,0.499373826,0.109255079,0.026185102,0.130675526,0.026821123,0.116038353,0.4197,0.028571429,0.072109718,0.29752895,0.09324474,Kansas,735.045,13.03593658,6.112550932,20151
20153,2509,0.932642487,0.003985652,0.010752688,0.04880137,0.250538793,48125,1453,95000,0.045676998,0.196145905,0.241438356,0.010752688,0,0.195296931,1996,0,0.512554803,0.201649863,0.024747938,0.088091354,0.028298127,0.092464358,0.4132,0.041598695,0.054229057,0.314500942,0.068515498,Kansas,1069.417,2.346138129,1.358684218,20153
20155,63101,0.91673666,0.028335526,0.004142755,0.067419767,0.205431288,49174,28479,98100,0.077747271,0.120334281,0.313148651,0.004142755,0,0.133373481,48674,0.00059538,0.503557788,0.170602749,0.046915756,0.103160785,0.01949256,0.133199376,0.433,0.01205384,0.085223243,0.314075161,0.099377218,Kansas,1255.344,50.26590321,22.68621191,20155
20157,4686,0.976525822,0.003414426,0.003454231,0.03247331,0.245126147,48022,2882,62800,0.052744425,0.219986121,0.255782918,0.003454231,0,0.205078959,3765,0.000256279,0.484635083,0.211241218,0.036533958,0.118782161,0.009603073,0.106823632,0.4314,0.02787307,0.039181541,0.314225887,0.092624357,Kansas,717.371,6.532184881,4.017447039,20157
20159,9762,0.914874001,0.018746159,0.002784919,0.030805074,0.232406672,50764,4589,74700,0.058910162,0.158204402,0.256018638,0.002784919,0,0.127637779,7525,0,0.496209793,0.218185821,0.023337737,0.095097833,0.030833846,0.169140452,0.4036,0.033031769,0.089595981,0.562588953,0.161792552,Kansas,726.237,13.44189294,6.318873866,20159
2016,5750,0.295478261,0.042782609,0.006734007,0.094387755,0.164353543,85517,1967,247900,0.043713037,0.402135231,0.718537415,0.005957006,0.000777001,0.027826087,4787,0.012300123,0.596869565,0.01363398,0.009701101,0.026227822,0.235304348,0.085476277,0.3628,0.032399074,0.185979456,0.00272991,0.024170738,Alaska,4390.276,1.309712647,0.448035613,2016
20161,75296,0.822434127,0.063097641,0.004267425,0.165265686,0.459885841,49910,30614,194800,0.120449708,0.129548573,0.575577905,0.004267425,0,0.058117297,62755,0.099971786,0.530028156,0.109726749,0.022787666,0.084429406,0.061968763,0.216122636,0.4754,0.019702014,0.056254745,0.38400608,0.055886045,Kansas,609.772,123.4822196,50.20565064,20161
20163,5118,0.962876123,0.008597108,0,0.031904762,0.239977728,50511,2752,78000,0.072493786,0.236918605,0.21,0,0,0.154943337,3954,0.000977756,0.482415006,0.190222222,0.053333333,0.129660315,0.001758499,0.079739626,0.3985,0.030654515,0.086515028,0.519610356,0.045981773,Kansas,890.534,5.74711353,3.090280663,20163
20165,3102,0.959703417,0.001611863,0.002743484,0.049180328,0.231379462,40598,1822,72300,0.0564137,0.229967069,0.230220955,0.002743484,0,0.183430045,2441,0,0.49032882,0.313901345,0.059790732,0.128274009,0,0.098382304,0.4307,0.040967092,0.076187335,0.756875882,0.050369375,Kansas,717.763,4.321760804,2.538442355,20165
20167,6977,0.950981797,0.015336104,0.000629921,0.05068815,0.259423077,52806,3871,89300,0.067370382,0.230431413,0.193017791,0.000629921,0,0.193349577,5484,0.000350508,0.494768525,0.237166992,0.037037037,0.14871158,0.012039559,0.064003499,0.3837,0.055262341,0.080647513,0.522883406,0.108040981,Kansas,886.26,7.872407646,4.367792747,20167
20169,54977,0.873819961,0.028066282,0.005753485,0.054930212,0.261898977,50515,24345,128500,0.096993636,0.087697679,0.324628546,0.005753485,0,0.115484657,42028,0.004114564,0.4979355,0.10089516,0.027006524,0.095713554,0.031376758,0.122466137,0.4377,0.016238754,0.092102348,0.205647011,0.098529734,Kansas,720.221,76.3335143,33.80212463,20169
20171,4949,0.944029097,0,0.004378981,0.050864198,0.248668963,71394,2208,134200,0.050984936,0.082880435,0.257283951,0.004378981,0,0.115780966,3621,0.003694906,0.497070115,0.134547069,0.020870337,0.086519892,0.068296626,0.023031051,0.3426,0.044804944,0.057950093,NA,0.115488606,Kansas,717.544,6.897138015,3.077163212,20171
20173,512064,0.782769341,0.089613798,0.005128226,0.055807824,0.308867196,54974,217685,135600,0.093126637,0.100631647,0.363700908,0.005128226,0,0.090209427,378368,0.00453636,0.494471394,0.162863476,0.024059999,0.09566513,0.045701319,0.139585184,0.4554,0.004688316,0.106089652,0.094451151,0.075110224,Kansas,997.522,513.3360467,218.2257634,20173
20175,22692,0.574828133,0.051692226,0.003759752,0.049487355,0.111459129,47025,8218,98200,0.071182335,0.10988075,0.315379357,0.003759752,0,0.067468711,15464,0,0.511237441,0.156832147,0.070711011,0.062517469,0.202362066,0.166847679,0.4103,0.026739961,0.171409515,0.16238648,0.037454579,Kansas,639.498,35.48408283,12.85070477,20175
20177,178284,0.825491912,0.082755603,0.009817554,0.058083508,0.308124901,55199,79918,130500,0.07884727,0.098863835,0.351986337,0.009817554,0,0.113403334,135437,0.002172442,0.484210585,0.139895412,0.030634573,0.104442417,0.024517063,0.127989866,0.4436,0.008816106,0.076127438,0.155088453,0.103612945,Kansas,544.021,327.7152904,146.9024174,20177
20179,2506,0.980047885,0.004389465,0,0.044091711,0.213581599,56071,1257,106900,0.040444092,0.097852029,0.262786596,0,0,0.166400638,1894,0,0.508778931,0.158078603,0.044541485,0.094369548,0.024740623,0.051012146,0.418,0.041237113,0.100484262,0.400219599,0.065027756,Kansas,895.957,2.797009231,1.402969116,20179
20181,5966,0.907643312,0.007207509,0,0.054737637,0.191187453,52847,3125,92700,0.053012048,0.15232,0.357115893,0,0,0.132919879,4541,0.002345416,0.50335233,0.120542636,0.017829457,0.065748709,0.009889373,0.190591074,0.3563,0.065060241,0.074249873,0.178020962,0.014113597,Kansas,1056.066,5.649268133,2.95909536,20181
20183,3663,0.966147966,0.002184002,0,0.040452112,0.190942029,43438,2237,66900,0.050677666,0.248547161,0.217727543,0,0,0.204477204,2936,0,0.493857494,0.14769821,0.056265985,0.10665881,0.001911002,0.127926421,0.465,0.032999411,0.07134925,0.365449915,0.058927519,Kansas,895.465,4.09061214,2.498143423,20183
20185,4214,0.951589938,0.005932606,0.00049975,0.041965765,0.238780404,48563,2339,62200,0.051470588,0.225737495,0.180563225,0.00049975,0,0.154722354,3225,0,0.511865211,0.286842105,0.054736842,0.074509804,0.024916944,0.139901478,0.424,0.047058824,0.092705538,0.563969709,0.055392157,Kansas,792.046,5.320398058,2.953111309,20185
20187,2063,0.929714009,0.000484731,0.008797654,0,0.192788815,46726,1095,79700,0.019417476,0.263013699,0.183395291,0.008797654,0,0.14444983,1502,0,0.511391178,0.138461538,0,0.057281553,0.083373728,0.146509341,0.4236,0.078640777,0.113077679,0.29155742,0.033009709,Kansas,680.346,3.032280634,1.609475179,20187
20189,5686,0.885332395,0.006507211,0,0.041339613,0.122358176,56507,2318,111900,0.061592781,0.175582399,0.312401884,0,0,0.091804432,3999,0.003605769,0.506858952,0.165088514,0.04199259,0.054923499,0.153359128,0.180936995,0.434,0.047861907,0.156407487,0.394898377,0.036092585,Kansas,727.293,7.818032072,3.187161158,20189
20191,23208,0.943984833,0.011116856,0.000753296,0.040982727,0.221973953,54915,10944,87400,0.072900158,0.148300439,0.265207596,0.000753296,0,0.125991038,17477,0,0.499008962,0.390376485,0.047211597,0.109629906,0.004610479,0.124277329,0.4219,0.023771791,0.084073911,0.671949561,0.057331966,Kansas,1181.941,19.63549788,9.259345433,20191
20193,7824,0.943251534,0.018277096,0,0.057558316,0.254847092,57478,3574,120800,0.075803097,0.076385003,0.277491669,0,0,0.111324131,6054,0,0.487730061,0.082832833,0.014014014,0.090593945,0.028757669,0.110931392,0.4449,0.040212618,0.066666667,0.220030851,0.082274093,Kansas,1074.687,7.280259275,3.325619459,20193
20195,2858,0.962211337,0.001049685,0.001841621,0.026086957,0.227727489,56810,1674,90100,0.060587515,0.17562724,0.230434783,0.001841621,0,0.184744577,2319,0.002101723,0.507347796,0.252408478,0.072575466,0.0875153,0.002449265,0.076396396,0.3655,0.056915545,0.096320346,0.633316231,0.047735618,Kansas,889.477,3.213124117,1.882004819,20195
20197,6888,0.960075494,0.004645761,0.004189108,0.025100036,0.233368532,60450,3297,129100,0.038004751,0.166211708,0.146598763,0.004189108,0,0.12558072,5221,0.000183016,0.507694541,0.480681074,0.049443353,0.096199525,0.00174216,0.056961089,0.3779,0.031472684,0.059923439,0.827785989,0.064429929,Kansas,794.301,8.671775561,4.1508194,20197
20199,1575,0.946666667,0.002539683,0,0.028436019,0.308743169,58875,806,99300,0.030729834,0.214640199,0.222748815,0,0,0.134603175,1180,0,0.501587302,0.159463487,0.04023845,0.092189501,0.018412698,0.116548616,0.4177,0.053777209,0.072762395,0.263506064,0.083226633,Kansas,913.652,1.723851094,0.882173957,20199
2020,296112,0.62990355,0.055516156,0.015670848,0.087970786,0.352714147,83280,116493,308000,0.108720981,0.085575957,0.391432917,0.015535421,0.000135427,0.060757416,222915,0.035785426,0.510428487,0.15535121,0.027063127,0.104906093,0.040228022,0.091705717,0.4251,0.008615122,0.118213654,0.083079813,0.100938076,Alaska,1704.688,173.7045137,68.33684522,2020
20201,5525,0.964524887,0.002895928,0.000373552,0.039249147,0.202883625,48889,2937,78200,0.021173848,0.201906708,0.213737201,0.000373552,0,0.178461538,4266,0,0.514751131,0.236242138,0.049921384,0.090267459,0.018461538,0.129981378,0.4277,0.035661218,0.046550445,0.421211816,0.083580981,Kansas,894.756,6.174867785,3.282459129,20201
20203,2143,0.901073262,0.008866076,0,0.028792913,0.210738255,57566,1054,88900,0.055350554,0.143263757,0.264673311,0,0,0.160989267,1596,0,0.475501633,0.102783726,0.019271949,0.090405904,0.078394774,0.043539991,0.402,0.060885609,0.054424988,0.466547725,0.093173432,Kansas,718.567,2.982324543,1.466808245,20203
20205,8780,0.945330296,0.005580866,0.002282526,0.048484848,0.144289236,46208,4664,67400,0.066996292,0.186320755,0.280105402,0.002282526,0,0.143849658,6674,0,0.491799544,0.160484083,0.028413575,0.123609394,0.002277904,0.144264602,0.4692,0.027194067,0.078880407,0.386853279,0.059579728,Kansas,570.418,15.39222114,8.17646007,20205
20207,3170,0.936908517,0.010725552,0,0.089430894,0.134532991,34621,2015,59800,0.044285714,0.267493797,0.224254743,0,0,0.161829653,2499,0,0.499369085,0.284970238,0.050595238,0.095,0.004100946,0.219826199,0.4356,0.034285714,0.14615628,0.634534921,0.045,Kansas,497.82,6.367763449,4.047647744,20207
20209,164345,0.597803401,0.225245672,0.009895061,0.056799427,0.173958303,44873,67972,95600,0.096269426,0.11753369,0.428754814,0.00955479,0.00034027,0.07640634,118318,0.001253112,0.494654538,0.254569337,0.022483372,0.072898122,0.129203809,0.200785197,0.4273,0.006692813,0.182976636,0.382790415,0.062136078,Kansas,151.606,1084.027017,448.3463715,20209
2050,18040,0.110088692,0.006596452,0.004546986,0.06033348,0.123385347,54212,6027,110200,0.038847523,0.243736519,0.389205792,0.004546986,0,0.04345898,11593,0.000654129,0.520011086,0.022937411,0.003200569,0.072839107,0.010864745,0.277676434,0.4446,0.032049207,0.200979289,0.018077546,0.234865652,Alaska,40570.003,0.444663512,0.148558037,2050
2060,890,0.562921348,0.004494382,0.006122449,0.087087087,0.223255814,84688,940,179500,0.088114754,0.645744681,0.471471471,0.006122449,0,0.056179775,696,0.018055556,0.591011236,0.032537961,0.00867679,0.012295082,0.011235955,0.057937428,0.3911,0.06147541,0.187428571,0.064261556,0.06147541,Alaska,503.843,1.766423271,1.865660533,2060
2068,2232,0.8109319,0.008064516,0.004691689,0.084507042,0.435352904,84196,1627,203500,0.345737483,0.607252612,0.219092332,0.004691689,0,0.034498208,1975,0.021382397,0.500448029,0.170520231,0.060693642,0.01826793,0.08781362,0.169499311,0.3631,0.068335589,0.185015989,0.104066463,0.069688769,Alaska,12751.41,0.175039466,0.127593733,2068
2070,4975,0.175879397,0.013467337,0.009090909,0.050704225,0.192625775,58750,2446,183200,0.029150198,0.419460343,0.397183099,0.005050505,0.004040404,0.054472362,3439,0,0.51718593,0.041954328,0.00212427,0.111660079,0.008040201,0.17245582,0.4285,0.055335968,0.220899738,0.020389249,0.237648221,Alaska,18568.778,0.267922854,0.131726493,2070
2090,99653,0.755431347,0.04508645,0.00950743,0.093199682,0.325883761,77095,44059,236800,0.076101669,0.171270342,0.414920713,0.00950743,0,0.046872648,75498,0.08255805,0.540334962,0.163673771,0.026646426,0.095954279,0.022799113,0.08120088,0.4061,0.022022646,0.096777673,0.070682171,0.09112004,Alaska,7338.209,13.5800166,6.004053578,2090
2100,2518,0.810166799,0.000397141,0.002349256,0.115009747,0.374465812,64342,1673,258100,0.144469526,0.386730424,0.325536062,0.002349256,0,0.086973789,1960,0,0.530182685,0.028233151,0.013661202,0.113619263,0.033359809,0.090359016,0.3796,0.069224981,0.152866242,0.103205128,0.161023326,Alaska,2318.6,1.086000173,0.721556111,2100
21001,19241,0.945948755,0.032794553,0,0.027207977,0.162511471,39346,8591,89600,0.071695761,0.18286579,0.237464387,0,0,0.121719245,15384,0,0.495036641,0.276947705,0.064834578,0.092892768,0.010862221,0.216098379,0.4696,0.025311721,0.067183054,0.60056359,0.066334165,Kentucky,405.283,47.47546776,21.19753358,21001
21003,20794,0.953207656,0.014956237,0.001305173,0.037287255,0.145614653,40893,9450,112300,0.065111421,0.185502646,0.278030401,0.001305173,0,0.114023276,15783,0.000367489,0.497210734,0.386742424,0.040909091,0.085306407,0.005578532,0.191058892,0.4379,0.026694522,0.071896694,0.594598859,0.059076137,Kentucky,344.337,60.38851474,27.44404464,21003
21005,22214,0.952507428,0.025479427,0,0.052741393,0.203059349,54160,9368,142200,0.08669685,0.079099061,0.222904834,0,0,0.090843612,16840,0,0.489466102,0.410342445,0.059903286,0.049224545,0.010758981,0.138501386,0.4073,0.035931028,0.040206232,0.810912104,0.047586938,Kentucky,201.833,110.0612883,46.4146101,21005
21007,8090,0.933127318,0.041532756,0.021231423,0.061264182,0.133380381,44350,3913,99800,0.058066447,0.211602351,0.201944895,0.021231423,0,0.143881335,6307,0,0.493448702,0.358668342,0.063756281,0.114636336,0.004326329,0.169741697,0.4617,0.03023047,0.09244857,0.710791367,0.053576773,Kentucky,246.661,32.79805077,15.86387795,21007
21009,43680,0.926076007,0.037614469,0.002100028,0.052519894,0.160292482,40216,19639,116500,0.090001074,0.136157646,0.332272325,0.002100028,0,0.117925824,33251,0.000317827,0.484546703,0.266268414,0.031144879,0.093330469,0.013484432,0.239238488,0.4345,0.014767479,0.07597058,0.433845942,0.050424229,Kentucky,487.543,89.59209752,40.28157516,21009
21011,12268,0.959651125,0.011493316,0,0.056877163,0.123614663,40837,5462,88200,0.088210526,0.153423654,0.288927336,0,0,0.109227258,9156,0.000210926,0.496902511,0.350011423,0.098926205,0.098105263,0.007825236,0.210318114,0.4579,0.036,0.064992614,0.829293344,0.046947368,Kentucky,278.792,44.00413211,19.59166691,21011
21013,27188,0.953361777,0.02879947,0.003228844,0.03583181,0.089493757,24628,13209,59900,0.079146228,0.171776819,0.354661792,0.003228844,0,0.122921877,21354,0.000635584,0.490105929,0.291193575,0.063832733,0.113482699,0.002464322,0.370501273,0.4975,0.03062442,0.049916616,0.199928954,0.088558929,Kentucky,359.001,75.73237958,36.79376938,21013
21015,129095,0.907874046,0.030527906,0.007349429,0.05003879,0.316137722,75043,48961,186500,0.076072173,0.05222524,0.259331092,0.007349429,0,0.081389674,94884,0.001151736,0.496231457,0.323600657,0.057274309,0.081980838,0.032425733,0.071119187,0.4115,0.008613655,0.04535381,0.258933206,0.073865869,Kentucky,246.362,524.0053255,198.7360064,21015
21017,20144,0.904289118,0.071237093,0.004635619,0.076156496,0.188640251,51462,9057,142000,0.078919379,0.102572596,0.352854331,0.004635619,0,0.132545671,15563,0,0.480043685,0.352180382,0.040173973,0.081365667,0.03896942,0.177112818,0.4526,0.026909168,0.078187026,0.715952815,0.0488194,Kentucky,289.721,69.52896062,31.26110983,21017
21019,48091,0.944771371,0.025659687,0.00264813,0.045164379,0.202006065,46165,21687,110000,0.114041301,0.133213446,0.305883605,0.00264813,0,0.131001643,37853,0.000565131,0.498180533,0.242998028,0.048238941,0.127172669,0.005572768,0.191125762,0.4855,0.022830055,0.061300859,0.17530726,0.114531684,Kentucky,159.865,300.822569,135.6582116,21019
21021,29913,0.881690235,0.070671614,0.001497753,0.042880554,0.234335022,43274,12456,142100,0.099943352,0.118175979,0.336580481,0.001497753,0,0.11891151,23882,0,0.49821148,0.226339247,0.077864196,0.092660031,0.015578511,0.143520425,0.4731,0.019341264,0.047086067,0.572730271,0.102775755,Kentucky,180.168,166.0283735,69.13547356,21021
21023,8306,0.967734168,0.000361185,0.001402131,0.076991412,0.137241013,45827,3870,102000,0.035339591,0.127390181,0.25347942,0.001402131,0,0.1037804,6248,0,0.503611847,0.558840749,0.214578454,0.063500828,0.01155791,0.190847128,0.4433,0.031750414,0.054145516,0.629486919,0.04942021,Kentucky,205.612,40.39647491,18.82185865,21023
21025,13116,0.974306191,0.011131443,0,0.025554303,0.143119862,26376,6318,50800,0.078481013,0.157644824,0.281848929,0,0,0.089280268,10415,0,0.501448612,0.385898816,0.162002153,0.127341772,0.00083867,0.355427324,0.5253,0.040506329,0.039916776,0.553913164,0.058481013,Kentucky,492.411,26.63628554,12.83074505,21025
21027,20080,0.95438247,0.018376494,0.010787056,0.070228013,0.110539111,48189,10780,99600,0.0507386,0.288033395,0.215114007,0.010787056,0,0.121713147,15453,0.00018757,0.502390438,0.439759036,0.167834127,0.077199743,0.003386454,0.175349428,0.425,0.028901734,0.075389817,0.64152272,0.064868337,Kentucky,567.171,35.40378475,19.00661353,21027
21029,79466,0.96018423,0.007739159,0.001138157,0.04704841,0.142204423,60534,31150,157900,0.05817506,0.057014446,0.193742766,0.001138157,0,0.097324642,61589,0.000924736,0.498666096,0.478366605,0.047115102,0.083634605,0.00257972,0.10576703,0.3863,0.008987219,0.03835062,0.790146818,0.045419828,Kentucky,297.024,267.5406701,104.8736802,21029
21031,12745,0.969085916,0.003609259,0.003017502,0.034027222,0.125847693,40061,5941,90100,0.041157936,0.159064131,0.268214572,0.003017502,0,0.123420949,9902,0,0.503099255,0.431294512,0.062840385,0.08349744,0.014750883,0.193997425,0.4487,0.035250098,0.085002794,0.685354782,0.051004332,Kentucky,426.088,29.91166144,13.94312912,21031
21033,12727,0.922684058,0.066001414,0.002486611,0.058732612,0.152990883,44940,6279,89100,0.073438956,0.175664915,0.249034003,0.002486611,0,0.137660093,9871,0,0.484638957,0.311685787,0.072914641,0.075675676,0,0.159054868,0.5086,0.033550792,0.057643514,0.581147104,0.04249767,Kentucky,344.79,36.91232344,18.21108501,21033
21035,38776,0.911336909,0.03419641,0.001379628,0.075541288,0.29029304,40219,18717,137200,0.107094746,0.217769942,0.3705348,0.001034721,0.000344907,0.110222818,31724,0.001566532,0.485300186,0.169911929,0.03223294,0.07364167,0.035563235,0.228496389,0.4863,0.023349798,0.056499088,0.304133963,0.087056578,Kentucky,385.02,100.7116513,48.61305906,21035
21037,92267,0.937789242,0.031983266,0.022668492,0.064916823,0.335421511,59782,40109,168300,0.084620493,0.094766761,0.310950755,0.022668492,0,0.100566833,72645,0.000132952,0.489058927,0.300277659,0.031467979,0.094132265,0.011802703,0.137592691,0.4587,0.010154459,0.044772828,0.305430114,0.095760406,Kentucky,151.309,609.7918828,265.0800679,21037
21039,4841,0.953315431,0.013426978,0,0.046534653,0.148453608,39664,2464,93500,0.076799141,0.180194805,0.208415842,0,0,0.153067548,3787,0,0.48419748,0.44342332,0.059735784,0.074113856,0.000826276,0.186109945,0.4914,0.02792696,0.04726056,0.732492248,0.059613319,Kentucky,189.435,25.55493969,13.00710006,21039
21041,10711,0.920548968,0.029689105,0.000450552,0.053755338,0.088300836,43258,4708,111200,0.109986505,0.154418012,0.353931173,0.000450552,0,0.095229204,7942,0.002787879,0.509289515,0.207294552,0.043397969,0.04048583,0.019886098,0.256665379,0.4793,0.041835358,0.077999233,0.409795224,0.0211426,Kentucky,128.568,83.30999938,36.61875428,21041
21043,27290,0.976255038,0.009783804,0.001749271,0.023866827,0.136529779,33067,12478,88400,0.077773977,0.200833467,0.230645808,0.001749271,0,0.119421033,21142,0.000592985,0.49237816,0.51460161,0.108400433,0.115862698,0.002821546,0.259424509,0.4846,0.033755274,0.077219648,0.499688568,0.104344851,Kentucky,409.492,66.64354859,30.47190177,21043
21045,15796,0.97296784,0.007090403,0.000920302,0.041706161,0.133430418,34457,7497,80700,0.049793277,0.155662265,0.218799368,0.000920302,0,0.129336541,12224,0,0.489870853,0.426987768,0.100535168,0.115944634,0.009749304,0.266038349,0.4523,0.031997124,0.095012953,0.62715257,0.042602912,Kentucky,444.232,35.55799672,16.87631688,21045
21047,72263,0.713269585,0.211948023,0.004367519,0.048399657,0.173409418,41235,29888,113900,0.08186074,0.140725375,0.530916595,0.004011647,0.000355872,0.081189544,52572,0.142590884,0.531544497,0.169028007,0.046095552,0.090843912,0.014571773,0.202429767,0.4557,0.018978533,0.079464072,0.101377934,0.063767871,Kentucky,717.5,100.7149826,41.65574913,21047
21049,35872,0.92690678,0.046359277,0.001561134,0.075206211,0.200549451,52938,15841,141600,0.079723985,0.089262042,0.330838012,0.001561134,0,0.109500446,27787,0.001598888,0.489880687,0.377853955,0.046374749,0.091553201,0.013994202,0.156188911,0.4439,0.022487832,0.055461617,0.664069917,0.061117614,Kentucky,252.465,142.087022,62.74533104,21049
2105,2132,0.455440901,0.031894934,0.016748768,0.056320401,0.233928571,63603,1656,228500,0.154494382,0.517512077,0.261576971,0.016748768,0,0.10272045,1802,0.002736727,0.513602251,0.050163577,0.026172301,0.025280899,0.042682927,0.097137494,0.3914,0.073970037,0.248236953,NA,0.070224719,Alaska,7524.914,0.283325497,0.22006896,2105
21051,20621,0.936375539,0.033752,0.001485884,0.018229508,0.095361528,26250,8994,58300,0.085396941,0.152212586,0.321311475,0.001485884,0,0.089132438,16224,0,0.525047282,0.471586575,0.133295195,0.119264385,0.004606954,0.386280456,0.4947,0.040968682,0.077003122,0.599818965,0.077931537,Kentucky,469.247,43.94487338,19.166878,21051
21053,10211,0.976495936,0.004211145,0.000288767,0.019556714,0.101441085,31115,5294,65400,0.076406381,0.275595013,0.297783572,0.000288767,0,0.132797963,7836,0,0.497894428,0.157456922,0.026440879,0.139378673,0.006855352,0.230310263,0.5176,0.048698573,0.081841687,0.307245623,0.054016233,Kentucky,197.245,51.76810566,26.8397171,21053
21055,9083,0.965760211,0.01200044,0.008993817,0.030452675,0.131297473,43169,4599,89800,0.046115839,0.207436399,0.187928669,0.008993817,0,0.137179346,7101,0,0.505669933,0.338924234,0.120589936,0.113368103,0.002312011,0.163657013,0.4595,0.033214384,0.097101613,0.567880267,0.047213835,Kentucky,359.952,25.23392008,12.77670356,21055
21057,6713,0.930880381,0.03902875,0,0.01191766,0.130793651,32906,3665,91400,0.043032787,0.244474761,0.272661611,0,0,0.155668107,5262,0,0.489944883,0.2421875,0.057444853,0.120491803,0.004468941,0.215312453,0.4672,0.056967213,0.106232081,0.50999524,0.082377049,Kentucky,305.182,21.99671016,12.00922728,21057
